num,id1,id2,true_ans,predicted
8155,3736,28897,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8156,39870,8087,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8157,9138,3622,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8158,9428,8408,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8159,16774,39508,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8160,8004,38884,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8161,27207,26208,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8162,9826,3520,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8163,3780,45069,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8164,8117,9783,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8165,27440,34682,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8166,27315,34665,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8167,12517,8267,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8168,9332,16640,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8169,9360,49962,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8170,9115,28753,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8171,16554,29855,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8172,49678,9127,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8173,8262,16974,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8174,27478,45004,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8175,45227,3877,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8176,34991,38669,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8177,34758,26295,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8178,39974,8429,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8179,8331,27279,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8180,12669,38515,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8181,34799,27475,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8182,9587,38583,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8183,45498,3941,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8184,12855,27020,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8185,16676,3865,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8186,28751,45047,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8187,12821,26202,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8188,16510,27352,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8189,9952,3664,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8190,26130,45267,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8191,9909,34848,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8192,45371,45053,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8193,38787,28720,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8194,39515,12638,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8195,9429,9463,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8196,9247,34900,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8197,16610,9800,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8198,38995,27213,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8199,38711,29920,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8200,38637,29563,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8201,26403,26257,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8202,16696,49762,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8203,9040,29814,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8204,39760,39663,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8205,29728,39994,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8206,8100,34945,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8207,28743,34740,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8208,16991,34925,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8209,39772,3524,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8210,12576,12517,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8211,28859,49947,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8212,26325,45123,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8213,39888,34608,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8214,28723,9999,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8215,12781,27355,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8216,9727,29591,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8217,45382,49540,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8218,9292,29936,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8219,27489,28623,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8220,16560,34541,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8221,9177,3632,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8222,39949,16893,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8223,8077,29816,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8224,26197,28963,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8225,9115,45364,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8226,28518,16614,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8227,3571,8051,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8228,16997,34801,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8229,27185,27361,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8230,29638,26036,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8231,29886,26306,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8232,49997,45266,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8233,38964,26215,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8234,16897,3577,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8235,27037,28829,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8236,39761,3931,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8237,3835,8242,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8238,9766,45248,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8239,38719,3828,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8240,3671,16724,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8241,16685,45488,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8242,38883,9573,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8243,3650,29870,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8244,38620,12856,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8245,49572,9094,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8246,39568,38868,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8247,9518,9688,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8248,16715,34828,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8249,39956,16733,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8250,9563,28502,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8251,28516,28744,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8252,38957,39616,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8253,45413,27453,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8254,39864,49513,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8255,29696,12652,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8256,45079,9253,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8257,28959,26293,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8258,29588,3655,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8259,49654,9713,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8260,45041,38532,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8261,29965,8473,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8262,12735,34630,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8263,8200,38598,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8264,34578,39974,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8265,12801,49777,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8266,26029,3997,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8267,34867,16810,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8268,12891,16684,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8269,9155,28718,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8270,39766,49576,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8271,9454,38774,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8272,26143,27358,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8273,3895,34648,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8274,27330,8398,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8275,27366,27385,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8276,29529,34654,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8277,45346,38798,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8278,45280,28785,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8279,29689,45091,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8280,27338,45191,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8281,34606,12868,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8282,9999,12869,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8283,3630,26408,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8284,9930,29862,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8285,9512,27058,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8286,49673,29694,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8287,27444,34682,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8288,34994,49563,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8289,49537,26265,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8290,9130,26359,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8291,29662,38991,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8292,12998,38979,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8293,3569,45073,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8294,16839,8420,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8295,29564,39654,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8296,12962,8193,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8297,34744,12765,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8298,9835,28603,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8299,34902,12884,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8300,29970,49673,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8301,8465,45161,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8302,29629,29983,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8303,29827,45435,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8304,3884,16589,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8305,9735,12864,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8306,9552,45466,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8307,3648,49860,"tensor([0.], device='cuda:0')","tensor([1.], device='cuda:0')"
8308,9085,45180,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8309,34697,9490,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8310,39994,12657,"tensor([0.], device='cuda:0')","tensor([1.], device='cuda:0')"
8311,34643,39624,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8312,12659,39877,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8313,29540,28762,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8314,26279,3536,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8315,26100,49587,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8316,8378,28937,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8317,45484,49866,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8318,8300,38764,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8319,16516,34683,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8320,26466,3682,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8321,38676,3530,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8322,26184,26197,"tensor([1.], device='cuda:0')","tensor([0.], device='cuda:0')"
8323,12550,38768,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8324,26168,45393,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8325,29562,34743,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8326,29806,9076,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8327,16953,50000,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8328,26157,9923,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8329,28821,26132,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8330,9586,39692,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8331,28680,39598,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8332,3815,38868,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8333,39663,27369,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8334,28594,49794,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8335,9422,49962,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8336,29501,9001,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8337,26216,27472,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8338,39557,3832,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8339,28716,3723,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8340,9729,16843,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8341,9138,28873,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8342,49784,26100,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8343,9622,34972,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8344,29599,9659,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8345,27106,27231,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8346,3660,12773,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8347,9896,34961,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8348,12751,3609,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8349,45220,45026,"tensor([1.], device='cuda:0')","tensor([0.], device='cuda:0')"
8350,45472,26152,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8351,39965,12813,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8352,49978,27247,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8353,26325,28973,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8354,8413,16518,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8355,29822,26409,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8356,8039,28587,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8357,38824,34985,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8358,9797,26156,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8359,29681,26409,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8360,27434,3880,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8361,34822,9938,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8362,29764,8430,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8363,16651,39690,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8364,8253,9237,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8365,38659,28908,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8366,28949,27295,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8367,16797,8208,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8368,27434,27487,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8369,38809,49596,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8370,16581,3845,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8371,9433,9032,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8372,12956,39861,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8373,34883,9592,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8374,38767,12623,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8375,12881,39968,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8376,12670,26318,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8377,9784,8235,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8378,45293,34942,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8379,27213,29953,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8380,9737,49901,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8381,29956,29870,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8382,9367,9489,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8383,34892,28982,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8384,9183,29849,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8385,28715,26424,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8386,3656,3587,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8387,8391,27196,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8388,34597,38635,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8389,34870,27032,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8390,34581,9888,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8391,45035,29868,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8392,16608,28615,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8393,16502,29590,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8394,45189,3822,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8395,12686,38609,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8396,9487,26247,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8397,29907,12616,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8398,3771,8441,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8399,16538,29514,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8400,9073,26407,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8401,9659,26220,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8402,9548,9648,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
8403,12869,39730,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8404,26200,45372,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8405,45492,34914,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8406,16976,28992,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8407,9680,39672,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8408,26471,45397,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8409,38941,27044,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8410,34506,28710,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8411,28820,34742,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8412,29552,49694,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8413,29974,16756,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8414,9669,27197,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8415,45119,16975,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8416,28552,27317,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8417,8199,26331,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8418,16750,39811,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8419,27191,9851,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8420,38726,28522,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8421,28620,16961,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8422,49616,34934,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8423,16757,27036,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8424,9491,16819,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8425,9162,3784,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8426,27452,8199,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8427,3723,9522,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8428,16905,39612,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8429,38792,12671,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8430,8214,9996,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8431,34878,9424,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8432,45004,8000,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8433,28590,12891,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8434,28590,12685,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8435,16767,9298,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8436,29835,45408,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8437,26276,26184,"tensor([1.], device='cuda:0')","tensor([0.], device='cuda:0')"
8438,16812,45448,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8439,26377,49796,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8440,39844,12621,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8441,3930,28646,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8442,12958,27412,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8443,39652,26440,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8444,34981,27328,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8445,27124,12622,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8446,9202,38839,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8447,3626,8491,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8448,12830,49585,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8449,39557,28617,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8450,45350,12634,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8451,8391,3682,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8452,9720,45065,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8453,49923,8007,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8454,34706,49704,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8455,34915,49788,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8456,45192,27090,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8457,45209,28655,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8458,29626,34997,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8459,3751,39656,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8460,29577,16800,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8461,39732,12632,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8462,9619,27329,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8463,27269,16653,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8464,39767,26444,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8465,34575,3633,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8466,49955,45353,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8467,3717,16692,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8468,27410,3974,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8469,27295,45416,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8470,34745,38823,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8471,49773,9474,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8472,16983,29730,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8473,28915,12525,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8474,16946,39997,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8475,9825,29516,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8476,27468,9626,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8477,9572,49578,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8478,45218,29691,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
8479,9177,8468,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
